Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,MA7,MA21,RSI,MACD,MACD_Signal,Target
2016-02-13 00:00:00+00:00,384.6409912109375,391.8599853515625,384.6409912109375,391.8599853515625,61911700,0.0,0.0,0.019770274144603306,380.5031345912389,382.0117608933222,52.04414935860327,-5.508550412082968,-8.39433299357482,1
2016-02-14 00:00:00+00:00,392.9320068359375,407.2300109863281,392.9320068359375,407.2300109863281,74469800,0.0,0.0,0.03922325884072131,384.8759940011161,382.2145705450149,59.24110949539602,-3.1092565045801734,-7.337317695775891,0
2016-02-15 00:00:00+00:00,407.5679931640625,410.3810119628906,397.7489929199219,400.18499755859375,74070496,0.0,0.0,-0.017299838513058163,388.6957092285157,382.61737932477683,55.15522508516362,-1.7560300812040168,-6.221060172861517,1
2016-02-16 00:00:00+00:00,401.4320068359375,408.9450073242188,401.4320068359375,407.4880065917969,73093104,0.0,0.0,0.018249082493738022,393.1898542131697,383.3476170131139,58.36123888963242,-0.0932219909392984,-4.995492536477073,1
2016-02-17 00:00:00+00:00,407.656005859375,421.1669921875,406.7839965820313,416.3219909667969,83193600,0.0,0.0,0.021679127316867275,398.1431405203684,384.3642839704241,61.90870869339269,1.9153155454896478,-3.6133309200837287,1
2016-02-18 00:00:00+00:00,416.5719909667969,425.9960021972656,415.6380004882813,422.37298583984375,76752600,0.0,0.0,0.014534410875089776,404.24585396902904,386.3682832263765,64.16103450918551,3.949829553413622,-2.1006988253842587,0
2016-02-19 00:00:00+00:00,422.7300109863281,423.10400390625,417.60400390625,420.7850036621094,55711300,0.0,0.0,-0.003759667949825962,409.4632829938616,388.3354739234561,63.10644664744181,5.372133066202423,-0.6061324470669223,1
2016-02-20 00:00:00+00:00,421.60101318359375,441.9840087890625,421.60101318359375,437.16400146484375,93992096,0.0,0.0,0.03892486105775461,415.93528529575894,391.14066423688615,68.80231744435982,7.7318392548882,1.0614618933241022,1
2016-02-21 00:00:00+00:00,437.7730102539063,448.0459899902344,429.0769958496094,438.7980041503906,89820704,0.0,0.0,0.003737733848330871,420.4449986049107,394.47547403971356,69.31134076892472,9.622847574159834,2.773739029491249,0
2016-02-22 00:00:00+00:00,438.989013671875,439.0450134277344,432.9169921875,437.74798583984375,85385200,0.0,0.0,-0.0023929423119869453,425.81113978794644,397.55604480561755,68.53746336681255,10.910982573612102,4.40118773831542,0
2016-02-23 00:00:00+00:00,438.2550048828125,439.8580017089844,417.8210144042969,420.7359924316406,85244896,0.0,0.0,-0.03886252811778146,427.7037091936384,399.7602350144159,57.362654103198196,10.438781374538678,5.608706465560072,1
2016-02-24 00:00:00+00:00,420.95599365234375,425.5499877929688,413.9070129394531,424.9549865722656,67743696,0.0,0.0,0.01002765205857803,428.93699428013394,402.3795674641927,59.14187128732202,10.286420635775585,6.544249299603175,0
2016-02-25 00:00:00+00:00,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,70798000,0.0,0.0,-0.0009671147241367972,429.2471400669643,404.0438537597656,58.884100597377255,10.017040772550445,7.238807594192629,1
2016-02-26 00:00:00+00:00,424.6289978027344,432.1520080566406,421.6199951171875,432.1520080566406,61486000,0.0,0.0,0.017920407767467728,430.8709978376116,406.2154250372024,62.171078550132805,10.298739981594508,7.850794071673005,1
2016-02-27 00:00:00+00:00,432.8389892578125,434.2309875488281,428.1029968261719,432.5190124511719,41893600,0.0,0.0,0.0008492483841082699,430.2074279785156,408.8819492885045,62.32753604374636,10.431356635747193,8.366906584487843,1
2016-02-28 00:00:00+00:00,432.5710144042969,435.6830139160156,423.8200073242188,433.5039978027344,53033400,0.0,0.0,0.0022773226683849845,429.4511413574219,411.59071132114957,62.772555324109724,10.494957043703721,8.792516676331019,1
2016-02-29 00:00:00+00:00,433.43798828125,441.5069885253906,431.6929931640625,437.6969909667969,60694700,0.0,0.0,0.009672328710496725,429.443856375558,414.65023513067337,64.68501753251226,10.759669558253506,9.185947252715517,0
2016-03-01 00:00:00+00:00,437.9169921875,439.6530151367188,432.3190002441406,435.12298583984375,74895800,0.0,0.0,-0.005880792374806099,431.49914114815846,417.46423485165553,62.56031328284323,10.63911434376206,9.476580670924825,0
2016-03-02 00:00:00+00:00,435.1310119628906,435.9169921875,423.989013671875,423.989013671875,74955296,0.0,0.0,-0.02558810389315269,431.36114501953125,419.48042660667784,54.258251056862946,9.535238668367981,9.488312270413457,0
2016-03-03 00:00:00+00:00,423.9119873046875,425.37298583984375,419.4110107421875,421.6510009765625,100484000,0.0,0.0,-0.005514323767648155,430.94785853794644,421.4802841913132,52.67739341332129,8.375206984961778,9.265691213323123,0
2016-03-04 00:00:00+00:00,421.83599853515625,425.1780090332031,410.9389953613281,410.9389953613281,90856096,0.0,0.0,-0.02540490972492626,427.9174281529018,422.7505696614583,46.056367807950046,6.516387332246325,8.715830437107764,0
2016-03-05 00:00:00+00:00,410.781005859375,411.2569885253906,394.0350036621094,400.5700073242188,135384992,0.0,0.0,-0.025232426598970292,423.35328456333707,423.1653326125372,40.72094214820808,4.158630583343779,7.804390466354968,1
2016-03-06 00:00:00+00:00,400.5249938964844,411.9070129394531,395.7780151367188,407.7070007324219,91212496,0.0,0.0,0.0178170938355513,419.6679992675781,423.18804640997024,45.40871252939305,2.8333262732243725,6.810177627728849,1
2016-03-07 00:00:00+00:00,407.7569885253906,415.9169921875,406.3089904785156,414.3210144042969,85762400,0.0,0.0,0.016222467752560865,416.32857404436385,423.8611900692894,49.40201951050825,2.29030744825792,5.906203591834664,0
2016-03-08 00:00:00+00:00,414.4649963378906,416.2430114746094,411.093994140625,413.9719848632813,70311696,0.0,0.0,-0.0008424133193374317,413.30700247628346,424.1699509393601,49.1975002665527,1.8109221667558018,5.087147306818891,1
2016-03-09 00:00:00+00:00,413.8940124511719,416.0320129394531,411.6059875488281,414.8599853515625,70012304,0.0,0.0,0.0021450738715433904,412.0028555733817,424.10033162434894,49.76728632387911,1.4855357638833766,4.366824998231788,1
2016-03-10 00:00:00+00:00,414.7439880371094,417.5119934082031,413.2510070800781,417.1310119628906,81022896,0.0,0.0,0.005474200191670997,411.35714285714283,423.8507138206845,51.27248793762593,1.3948387304694734,3.7724277446793257,1
2016-03-11 00:00:00+00:00,417.2380065917969,423.9259948730469,417.0130004882813,421.6900024414063,73969696,0.0,0.0,0.010929397114499917,412.8930010114397,423.89380900065106,54.237002855826596,1.6715643552209372,3.3522550667876483,0
2016-03-12 00:00:00+00:00,421.6050109863281,421.7950134277344,410.093994140625,411.6239929199219,92712896,0.0,0.0,-0.023870638296394242,414.4721418108259,422.6776181175595,47.38257242834013,1.066336499905276,2.895071353411174,1
2016-03-13 00:00:00+00:00,411.6480102539063,416.60400390625,411.6419982910156,414.0650024414063,74322800,0.0,0.0,0.0059301925142136724,415.3804277692522,421.4998561314174,49.06369712992245,0.7747275551478197,2.471002593758503,1
2016-03-14 00:00:00+00:00,414.2009887695313,416.6839904785156,414.2009887695313,416.43798828125,95259400,0.0,0.0,0.005730950034057658,415.682852608817,420.48509434291293,50.71231166235109,0.7267282203521859,2.12214771907724,1
2016-03-15 00:00:00+00:00,416.3880004882813,418.1310119628906,414.9849853515625,416.8299865722656,66781700,0.0,0.0,0.0009413125172212933,416.0911385672433,420.2990940638951,50.99448138063067,0.7121106197773202,1.840140299217256,1
2016-03-16 00:00:00+00:00,416.8880004882813,417.6860046386719,415.9119873046875,417.010986328125,65185800,0.0,0.0,0.0004342292102057499,416.39842442103793,419.92080833798366,51.13359218724511,0.7069815899392893,1.6135085573616628,1
2016-03-17 00:00:00+00:00,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,83528600,0.0,0.0,0.008656884320788816,416.8969944545201,419.73399861653644,53.941857304636905,0.9828848229043388,1.487383810470198,0
2016-03-18 00:00:00+00:00,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,104940000,0.0,0.0,-0.026325357005549388,415.1624232700893,418.6576174781436,45.33570779562261,0.3045312743609543,1.2508133032483493,1
2016-03-19 00:00:00+00:00,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,58423000,0.0,0.0,0.0021877681850965836,414.9938528878348,417.6064264206659,46.08528416628142,-0.1589372735645611,0.9688631878857672,1
2016-03-20 00:00:00+00:00,410.4010009765625,414.625,410.4010009765625,413.7550048828125,45947900,0.0,0.0,0.008066885218695807,414.94956752232144,416.66599818638394,48.875145389592454,-0.2561166801242507,0.7238672142837637,0
2016-03-21 00:00:00+00:00,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,61655400,0.0,0.0,-0.0010827616381386962,414.50228445870533,415.5045703706287,48.50938049262965,-0.3650734191439824,0.5060790875982144,1
2016-03-22 00:00:00+00:00,413.1319885253906,418.375,412.531005859375,418.0889892578125,66813300,0.0,0.0,0.011570049243740943,414.68214198521207,414.6934276762463,52.58804827626668,-0.06480932154101993,0.39190140577036753,0
2016-03-23 00:00:00+00:00,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,61444200,0.0,0.0,-0.0001148180211008043,414.82928466796875,414.41018822079616,52.543053611551265,0.16734950443066055,0.34699102550242616,0
2016-03-24 00:00:00+00:00,418.4240112304688,418.6799926757813,415.4859924316406,416.3940124511719,68346704,0.0,0.0,-0.0039397396784595085,414.22542898995533,414.1598554338728,50.932909539242786,0.21595077152323938,0.32078297470658884,1
2016-03-25 00:00:00+00:00,416.5079956054688,418.0799865722656,415.5580139160156,417.177001953125,52560000,0.0,0.0,0.001880405285714648,415.3152858189174,414.4569033668155,51.69084650706835,0.3140284108937408,0.31943206194401924,1
2016-03-26 00:00:00+00:00,417.364990234375,418.9869995117188,416.2590026855469,417.9450073242188,44650400,0.0,0.0,0.0018409580765434974,416.38685825892856,415.28428431919644,52.46644346185585,0.4485565806201066,0.34525696567923675,1
2016-03-27 00:00:00+00:00,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,71229400,0.0,0.0,0.021103272367545278,418.2454310825893,416.19180879138764,60.34117689887614,1.2524347157493594,0.5266925156932614,0
2016-03-28 00:00:00+00:00,426.5480041503906,426.8569946289063,423.2929992675781,424.2309875488281,68522800,0.0,0.0,-0.005937757343340011,419.8059997558594,416.6637122744606,57.39901231377646,1.6658363952606692,0.754521291606743,0
2016-03-29 00:00:00+00:00,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,75411504,0.0,0.0,-0.01818583876313995,419.58128574916293,416.7848554338728,49.48752597614214,1.3553014061542399,0.8746773145162423,0
2016-03-30 00:00:00+00:00,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,66034100,0.0,0.0,-0.004081431986586503,419.1205749511719,416.7827613467262,47.92017848611781,0.9609486570557237,0.8919315830241386,1
2016-03-31 00:00:00+00:00,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,60215200,0.0,0.0,0.004611669609792424,419.1684308733259,416.7636181059338,49.845202563150124,0.7936353868081483,0.8722723437809405,1
2016-04-01 00:00:00+00:00,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,51235700,0.0,0.0,0.0029539281818384833,419.28028651646207,416.58599853515625,51.097823076138155,0.7517036503463714,0.8481586050940267,1
2016-04-02 00:00:00+00:00,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,45681200,0.0,0.0,0.006969553173317822,419.69856916155135,417.0264267694382,54.02405265628904,0.9426603473407908,0.8670589535433796,1
2016-04-03 00:00:00+00:00,421.1730041503906,421.5799865722656,419.6969909667969,420.9039916992188,38053700,0.0,0.0,7.367034810568107e-05,418.8612801688058,417.35209292457216,54.05556653891076,1.0840011289550375,0.9104473886257113,1
2016-04-04 00:00:00+00:00,421.2990112304688,422.3429870605469,419.60101318359375,421.4440002441406,50634300,0.0,0.0,0.001282973209025151,418.46313912527904,417.59047444661456,54.63874016732526,1.2254625240715882,0.9734504157148868,1
2016-04-05 00:00:00+00:00,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,60718000,0.0,0.0,0.006136043065408936,419.5365687779018,417.93333217075894,57.42566451612984,1.5286191979893715,1.0844841721697838,0
2016-04-06 00:00:00+00:00,424.2839965820313,424.5270080566406,422.72900390625,423.4129943847656,59091000,0.0,0.0,-0.0014550960929827772,420.76470947265625,418.2381896972656,56.53320536255548,1.6994952250223037,1.2074863827402877,0
2016-04-07 00:00:00+00:00,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,57858600,0.0,0.0,-0.0015776541495821084,421.6241367885045,418.3393322172619,55.52706300172462,1.7607172963664652,1.3181325654655232,0
2016-04-08 00:00:00+00:00,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,63454700,0.0,0.0,-0.0056677101359551285,421.9654235839844,418.8536653064546,51.95531654977649,1.5974845607800603,1.3740029645284306,0
2016-04-09 00:00:00+00:00,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,49792700,0.0,0.0,-0.0022314512070426007,421.7565699986049,419.2806658063616,50.58354690593929,1.376565437120803,1.374515459046905,1
2016-04-10 00:00:00+00:00,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,73478600,0.0,0.0,0.005133352639766775,421.8508562360491,419.6525224958147,53.61111110675557,1.3595413590043677,1.3715206390383978,1
2016-04-11 00:00:00+00:00,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,50747500,0.0,0.0,0.0021799924988104014,421.99928501674106,420.0894746326265,54.88179029431474,1.4040211049199343,1.3780207322147053,1
2016-04-12 00:00:00+00:00,422.8429870605469,427.2770080566406,422.8429870605469,425.1900024414063,70728800,0.0,0.0,0.00640736011028098,422.16499982561385,420.4276181175595,58.48875773505405,1.6388127465579032,1.4301791350833448,0
2016-04-13 00:00:00+00:00,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,69060400,0.0,0.0,-0.0034243365177535345,422.2108590262277,420.6987144833519,55.90019053748909,1.6879427414256725,1.4817318563518103,1
2016-04-14 00:00:00+00:00,423.93499755859375,425.3710021972656,423.0130004882813,424.2820129394531,45281000,0.0,0.0,0.0012932739384234893,422.43043300083707,421.07433355422245,56.677351706032496,1.7509145187300987,1.535568388827468,1
2016-04-15 00:00:00+00:00,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,54801500,0.0,0.0,0.012800447792337577,423.76814923967635,421.6712864467076,63.53574443326208,2.213540085248269,1.6711627281116284,1
2016-04-16 00:00:00+00:00,429.5750122070313,432.625,428.9840087890625,430.5719909667969,39392800,0.0,0.0,0.0019989580164132548,425.3625749860491,422.27257138206846,64.49317281588363,2.619292968590287,1.86078877620736,0
2016-04-17 00:00:00+00:00,430.635986328125,431.3710021972656,426.0790100097656,427.3989868164063,52125900,0.0,0.0,-0.007369276722496432,426.19614519391746,422.3027605329241,58.39388074963192,2.654223894042673,2.0194757997744226,1
2016-04-18 00:00:00+00:00,427.6109924316406,429.2739868164063,427.08599853515625,428.5910034179688,55670900,0.0,0.0,0.0027890019357359463,427.06871686662953,422.51038033621654,59.92712905050001,2.7464335059143536,2.164867341002409,1
2016-04-19 00:00:00+00:00,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,52810500,0.0,0.0,0.01614126104469693,428.54285975864957,423.41480945405505,67.42899546858118,3.339242305724156,2.3997423339467585,1
2016-04-20 00:00:00+00:00,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,72890096,0.0,0.0,0.013501454267428992,431.06500244140625,424.68019031343005,72.19377452614455,4.234699819808327,2.7667338311190726,1
2016-04-21 00:00:00+00:00,441.4159851074219,450.5480041503906,440.9519958496094,449.4249877929688,68204704,0.0,0.0,0.018206117703021496,434.65685599190846,426.2371419270833,77.11999257730994,5.529057265343965,3.3191985179640513,0
2016-04-22 00:00:00+00:00,449.68798828125,449.80999755859375,444.1499938964844,445.7369995117188,58804400,0.0,0.0,-0.008206015200358463,436.9459969656808,427.55985659644716,70.91100766479049,6.185947284107272,3.8925482711926955,1
2016-04-23 00:00:00+00:00,445.8609924316406,450.2820129394531,444.33099365234375,450.2820129394531,50485400,0.0,0.0,0.010196625886370603,439.76171439034596,428.9602864583333,73.71917475524634,6.992674754192819,4.512573567792721,1
2016-04-24 00:00:00+00:00,450.55999755859375,460.14599609375,448.9280090332031,458.5549926757813,68198400,0.0,0.0,0.018372885211030088,444.2125723702567,430.75319126674106,77.9011010771551,8.20499038916131,5.251056932066439,1
2016-04-25 00:00:00+00:00,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,87091800,0.0,0.0,0.006260976858004641,448.90328543526783,432.6570957728795,79.14154129951771,9.290331983415285,6.058911942336208,1
2016-04-26 00:00:00+00:00,461.6480102539063,467.9649963378906,461.6210021972656,466.0889892578125,78971904,0.0,0.0,0.010105617014595225,453.27185494559154,434.65990484328495,81.00633201319013,10.406774870194795,6.928484527907926,0
2016-04-27 00:00:00+00:00,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,93564896,0.0,0.0,-0.04591822169655291,453.7429983956473,435.67295328776044,56.180366535673954,9.45560485107751,7.433908592541844,1
2016-04-28 00:00:00+00:00,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,74064704,0.0,0.0,0.00972363594039427,453.68385532924106,436.9237147739955,58.91963967087353,8.947562441963385,7.7366393624261525,1
2016-04-29 00:00:00+00:00,449.4079895019531,455.3840026855469,446.0169982910156,455.0969848632813,49258500,0.0,0.0,0.013554230788261457,455.02099609375,438.57838076636904,62.475277206101076,8.933049754527929,7.975921440846508,0
2016-04-30 00:00:00+00:00,455.1780090332031,455.5870056152344,447.6969909667969,448.3179931640625,69322600,0.0,0.0,-0.014895707782496825,454.7404218401228,439.9549037388393,56.59890606542122,8.279104011960953,8.036557955069398,1
2016-05-01 00:00:00+00:00,448.4840087890625,452.47900390625,447.927001953125,451.875,40660100,0.0,0.0,0.007934115717358248,453.78613717215404,441.3982849121094,58.78926681120302,7.956154428349805,8.02047724972548,0
2016-05-02 00:00:00+00:00,451.9330139160156,452.4450073242188,441.7760009765625,444.66900634765625,92127000,0.0,0.0,-0.015946873919432947,451.3922816685268,442.4547613234747,52.958272226731395,7.037625723301119,7.823906944440609,1
2016-05-03 00:00:00+00:00,444.72698974609375,451.0969848632813,442.6170043945313,450.3039855957031,59366400,0.0,0.0,0.01267230044731571,449.1372811453683,443.6506652832031,56.58463447648833,6.68729387761374,7.596584331075236,0
2016-05-04 00:00:00+00:00,450.1830139160156,450.37799072265625,445.6300048828125,446.7219848632813,50407300,0.0,0.0,-0.007954628089030136,449.42799159458707,444.7453308105469,53.74821785174934,6.05086523492912,7.287440511846013,1
2016-05-05 00:00:00+00:00,446.71099853515625,448.5060119628906,445.8829956054688,447.97601318359375,50440800,0.0,0.0,0.002807178430441981,449.28013828822543,445.8736165364583,54.60611498804996,5.583319523506759,6.946616314178162,1
2016-05-06 00:00:00+00:00,447.9419860839844,461.375,447.0679931640625,459.6029968261719,72796800,0.0,0.0,0.025954478142589776,449.9238542829241,447.2969491141183,61.69952835730728,6.080889874666411,6.773471026275812,0
2016-05-07 00:00:00+00:00,459.6390075683594,460.6749877929688,457.3240051269531,458.5360107421875,38364500,0.0,0.0,-0.0023215385699234536,451.3835710797991,448.6285691034226,60.761187671818774,6.316310606058607,6.682038942232372,1
2016-05-08 00:00:00+00:00,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,40315000,0.0,0.0,2.615586981646878e-05,452.3368573869978,450.11185564313615,60.76841009872574,6.429733039501116,6.631577761686121,1
2016-05-09 00:00:00+00:00,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,55493100,0.0,0.0,0.004219836398980714,454.5959995814732,451.6305222284226,61.984187503762655,6.599682238017635,6.625198656952424,0
2016-05-10 00:00:00+00:00,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,58956100,0.0,0.0,-0.020821643056809114,454.680428641183,452.3631882440476,53.188517848038884,5.8927675518957585,6.478712435941091,1
2016-05-11 00:00:00+00:00,450.864013671875,454.5759887695313,450.864013671875,452.7279968261719,50605200,0.0,0.0,0.00406526543244512,455.5384303501674,452.90314011346726,54.517302520636264,5.417985813602058,6.266567111473285,1
2016-05-12 00:00:00+00:00,452.4469909667969,454.9490051269531,449.25,454.7659912109375,59849300,0.0,0.0,0.004501586822668102,456.50842721121654,453.157473609561,56.01235447480427,5.146837441773698,6.042621177533368,1
2016-05-13 00:00:00+00:00,454.8500061035156,457.0549926757813,453.4530029296875,455.6700134277344,60845000,0.0,0.0,0.001987884393882755,455.94657244001115,453.6304742722284,56.69239538228168,4.947861572971476,5.82366925662099,1
2016-05-14 00:00:00+00:00,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,37209000,0.0,0.0,2.1431353198764214e-06,455.5372837611607,453.88709222702755,56.69317425465061,4.735660813819095,5.606067568060611,1
2016-05-15 00:00:00+00:00,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,28514000,0.0,0.0,0.004163098409817101,455.3972821916853,453.84009225027904,58.26343416534102,4.666766901696633,5.418207434787816,0
2016-05-16 00:00:00+00:00,457.58599853515625,458.2000122070313,452.9450073242188,454.1629943847656,59171500,0.0,0.0,-0.007441514332660049,454.49442400251115,453.4942350841704,54.44728776147989,4.287983826879554,5.192162713206164,0
2016-05-17 00:00:00+00:00,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,64100300,0.0,0.0,-0.0008367147643265627,454.90699550083707,452.90823509579616,54.022025628636136,3.912036768187363,4.936137524202405,1
2016-05-18 00:00:00+00:00,453.6910095214844,455.99798583984375,453.2990112304688,454.6189880371094,86850096,0.0,0.0,0.0018422870722276663,455.17713710239957,453.38118634905135,54.85737527245915,3.639599078077026,4.676829834977329,0
2016-05-19 00:00:00+00:00,454.5239868164063,454.6329956054688,438.7149963378906,438.7149963378906,96027400,0.0,0.0,-0.034983122389776966,452.88413783482144,452.89090111142116,39.97699796669464,2.115979338274201,4.164659735636704,1
2016-05-20 00:00:00+00:00,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,81987904,0.0,0.0,0.009028637197771028,451.02784946986606,452.29942539760043,44.04779413098736,1.2141235353839193,3.5745524955861474,1
2016-05-21 00:00:00+00:00,442.9660034179688,443.7780151367188,441.70599365234375,443.18798828125,42762300,0.0,0.0,0.001156587242436613,449.2445635114397,452.05513945079986,44.571084087843836,0.5345479669887823,2.9665515898666746,0
2016-05-22 00:00:00+00:00,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,39657600,0.0,0.0,-0.008720882191243562,446.6381356375558,451.4574250720796,41.42172566616246,-0.3122930579089598,2.3107826603115478,1
2016-05-23 00:00:00+00:00,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,50582500,0.0,0.0,0.010998742961110253,445.2084219796317,451.43294852120533,46.51036638912109,-0.5867548502378668,1.7312751582016648,1
2016-05-24 00:00:00+00:00,444.2909851074219,447.1000061035156,443.9299926757813,445.9809875488281,65783100,0.0,0.0,0.004111152130561901,444.0938502720424,451.2270914713542,48.33679358907637,-0.6494394312709346,1.255132240307145,1
2016-05-25 00:00:00+00:00,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,65231000,0.0,0.0,0.008112479176510368,443.376708984375,451.3640921456473,51.845342705972634,-0.402533963379085,0.923598999569899,1
2016-05-26 00:00:00+00:00,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,65203800,0.0,0.0,0.008418621194288045,445.4722813197545,451.62161545526413,55.2678693390248,0.09743538722733547,0.7583662771013863,1
2016-05-27 00:00:00+00:00,453.52099609375,478.1489868164063,453.52099609375,473.4639892578125,164780992,0.0,0.0,0.04428913780222743,449.87056623186385,452.2816627139137,68.18618915130705,2.089861181789388,1.0246652580389868,1
2016-05-28 00:00:00+00:00,473.0289916992188,533.4730224609375,472.6990051269531,530.0399780273438,181199008,0.0,0.0,0.11949375254117633,462.27799333844865,455.68661353701634,83.04415403989097,8.140246749664868,2.447781556364163,0
2016-05-29 00:00:00+00:00,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,148736992,0.0,0.0,-0.0071824899889741944,474.6937037876674,458.90970720563615,80.32562525945778,12.484118125051907,4.455048870101712,1
2016-05-30 00:00:00+00:00,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,87958704,0.0,0.0,0.014501262555236538,487.50927734375,462.40404110863096,81.62416948213038,16.35391113127514,6.834821322336397,0
2016-05-31 00:00:00+00:00,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,138450000,0.0,0.0,-0.004641682676279957,499.7099914550781,466.23694574265255,79.7826713393076,19.001753486150562,9.26820775509923,1
2016-06-01 00:00:00+00:00,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,86061800,0.0,0.0,0.01041426895780817,512.1844177246094,470.246087937128,80.8231819950167,21.301188067184796,11.674803817516343,1
2016-06-02 00:00:00+00:00,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,60378200,0.0,0.0,0.001959327249142495,524.2684151785714,474.2082781110491,81.02312663365882,22.94391117887477,13.92862528978803,1
2016-06-03 00:00:00+00:00,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,122020000,0.0,0.0,0.058036451231221475,537.9441266741071,479.61418079194567,85.76638742444011,26.460118549732613,16.434923941776947,1
